nivel,vazao
349.00,174.00
356.50,177.00
364.00,180.00
371.50,183.00
376.50,185.00
379.00,186.00
381.50,187.00
379.00,186.00
366.50,181.00
361.50,179.00
344.00,172.00
326.50,165.00
316.50,161.00
297.20,153.00
282.80,147.00
275.60,144.00
263.55,139.00
253.75,135.00
243.95,131.00
241.50,130.00
234.15,127.00
236.60,128.00
231.70,126.00
231.70,126.00
229.25,125.00
226.80,124.00
226.80,124.00
224.35,123.00
226.80,124.00
226.80,124.00
229.25,125.00
226.80,124.00
226.80,124.00
234.15,127.00
231.70,126.00
234.15,127.00
234.15,127.00
239.05,129.00
243.95,131.00
248.85,133.00
253.75,135.00
256.20,136.00
263.55,139.00
268.40,141.00
273.20,143.00
278.00,145.00
285.20,148.00
292.40,151.00
297.20,153.00
306.80,157.00
311.60,159.00
319.00,162.00
326.50,165.00
334.00,168.00
334.00,168.00
341.50,171.00
341.50,171.00
344.00,172.00
336.50,169.00
336.50,169.00
331.50,167.00
314.00,160.00
302.00,155.00
285.20,148.00
273.20,143.00
256.20,136.00
243.95,131.00
239.05,129.00
229.25,125.00
221.90,122.00
219.45,121.00
214.60,119.00
209.80,117.00
207.40,116.00
209.80,117.00
207.40,116.00
209.80,117.00
212.20,118.00
212.20,118.00
214.60,119.00
217.00,120.00
221.90,122.00
224.35,123.00
229.25,125.00
236.60,128.00
236.60,128.00
243.95,131.00
251.30,134.00
253.75,135.00
258.65,137.00
268.40,141.00
275.60,144.00
285.20,148.00
290.00,150.00
299.60,154.00
309.20,158.00
316.50,161.00
326.50,165.00
334.00,168.00
344.00,172.00
351.50,175.00
356.50,177.00
364.00,180.00
366.50,181.00
366.50,181.00
364.00,180.00
359.00,178.00
349.00,174.00
344.00,172.00
324.00,164.00
314.00,160.00
304.40,156.00
285.20,148.00
278.00,145.00
266.00,140.00
253.75,135.00
246.40,132.00
241.50,130.00
239.05,129.00
234.15,127.00
231.70,126.00
229.25,125.00
229.25,125.00
229.25,125.00
229.25,125.00
229.25,125.00
229.25,125.00
231.70,126.00
234.15,127.00
234.15,127.00
236.60,128.00
236.60,128.00
241.50,130.00
241.50,130.00
243.95,131.00
251.30,134.00
256.20,136.00
258.65,137.00
263.55,139.00
268.40,141.00
273.20,143.00
278.00,145.00
282.80,147.00
287.60,149.00
294.80,152.00
299.60,154.00
306.80,157.00
309.20,158.00
314.00,160.00
319.00,162.00
324.00,164.00
326.50,165.00
331.50,167.00
329.00,166.00
334.00,168.00
329.00,166.00
324.00,164.00
321.50,163.00
316.50,161.00
311.60,159.00
297.20,153.00
297.20,153.00
285.20,148.00
282.80,147.00
275.60,144.00
268.40,141.00
263.55,139.00
261.10,138.00
261.10,138.00
261.10,138.00
261.10,138.00
261.10,138.00
261.10,138.00
261.10,138.00
263.55,139.00
263.55,139.00
263.55,139.00
266.00,140.00
268.40,141.00
270.80,142.00
273.20,143.00
275.60,144.00
280.40,146.00
282.80,147.00
285.20,148.00
290.00,150.00
294.80,152.00
297.20,153.00
302.00,155.00
306.80,157.00
311.60,159.00
316.50,161.00
321.50,163.00
329.00,166.00
334.00,168.00
339.00,170.00
344.00,172.00
349.00,174.00
351.50,175.00
356.50,177.00
359.00,178.00
359.00,178.00
361.50,179.00
359.00,178.00
356.50,177.00
351.50,175.00
346.50,173.00
339.00,170.00
334.00,168.00
329.00,166.00
324.00,164.00
319.00,162.00
314.00,160.00
314.00,160.00
309.20,158.00
311.60,159.00
311.60,159.00
311.60,159.00
311.60,159.00
314.00,160.00
311.60,159.00
316.50,161.00
319.00,162.00
319.00,162.00
321.50,163.00
324.00,164.00
324.00,164.00
326.50,165.00
329.00,166.00
331.50,167.00
334.00,168.00
336.50,169.00
341.50,171.00
344.00,172.00
346.50,173.00
349.00,174.00
354.00,176.00
354.00,176.00
356.50,177.00
364.00,180.00
366.50,181.00
369.00,182.00
374.00,184.00
376.50,185.00
379.00,186.00
384.00,188.00
386.50,189.00
389.00,190.00
394.00,192.00
394.00,192.00
399.00,194.00
399.00,194.00
396.50,193.00
396.50,193.00
396.50,193.00
394.00,192.00
389.00,190.00
389.00,190.00
384.00,188.00
379.00,186.00
371.50,183.00
366.50,181.00
371.50,183.00
366.50,181.00
366.50,181.00
366.50,181.00
366.50,181.00
366.50,181.00
364.00,180.00
369.00,182.00
369.00,182.00
371.50,183.00
371.50,183.00
374.00,184.00
376.50,185.00
379.00,186.00
379.00,186.00
381.50,187.00
384.00,188.00
386.50,189.00
389.00,190.00
391.50,191.00
396.50,193.00
399.00,194.00
401.50,195.00
406.50,197.00
409.00,198.00
414.00,200.00
416.45,201.00
418.90,202.00
423.80,204.00
428.70,206.00
433.60,208.00
436.05,209.00
438.50,210.00
440.95,211.00
443.40,212.00
445.85,213.00
443.40,212.00
448.30,214.00
448.30,214.00
448.30,214.00
445.85,213.00
443.40,212.00
443.40,212.00
438.50,210.00
433.60,208.00
431.15,207.00
426.25,205.00
421.35,203.00
421.35,203.00
416.45,201.00
416.45,201.00
414.00,200.00
416.45,201.00
416.45,201.00
416.45,201.00
416.45,201.00
416.45,201.00
416.45,201.00
418.90,202.00
421.35,203.00
423.80,204.00
426.25,205.00
426.25,205.00
428.70,206.00
431.15,207.00
431.15,207.00
436.05,209.00
438.50,210.00
438.50,210.00
440.95,211.00
445.85,213.00
448.30,214.00
450.75,215.00
453.20,216.00
455.65,217.00
458.10,218.00
463.00,220.00
463.00,220.00
465.50,221.00
468.00,222.00
470.50,223.00
473.00,224.00
473.00,224.00
475.50,225.00
475.50,225.00
478.00,226.00
478.00,226.00
475.50,225.00
475.50,225.00
475.50,225.00
475.50,225.00
475.50,225.00
475.50,225.00
470.50,223.00
468.00,222.00
465.50,221.00
463.00,220.00
460.55,219.00
455.65,217.00
455.65,217.00
453.20,216.00
450.75,215.00
453.20,216.00
450.75,215.00
448.30,214.00
448.30,214.00
450.75,215.00
453.20,216.00
455.65,217.00
458.10,218.00
460.55,219.00
463.00,220.00
463.00,220.00
465.50,221.00
468.00,222.00
470.50,223.00
475.50,225.00
478.00,226.00
480.50,227.00
483.00,228.00
488.00,230.00
490.50,231.00
493.00,232.00
498.00,234.00
500.50,235.00
505.50,237.00
508.00,238.00
510.50,239.00
513.00,240.00
515.50,241.00
520.50,243.00
520.50,243.00
523.00,244.00
523.00,244.00
525.50,245.00
525.50,245.00
525.50,245.00
528.00,246.00
528.00,246.00
525.50,245.00
525.50,245.00
523.00,244.00
518.00,242.00
518.00,242.00
518.00,242.00
515.50,241.00
513.00,240.00
513.00,240.00
510.50,239.00
508.00,238.00
510.50,239.00
513.00,240.00
510.50,239.00
510.50,239.00
510.50,239.00
513.00,240.00
513.00,240.00
518.00,242.00
520.50,243.00
525.50,245.00
525.50,245.00
528.00,246.00
533.00,248.00
533.00,248.00
533.00,248.00
538.00,250.00
538.00,250.00
540.50,251.00
543.00,252.00
545.50,253.00
550.50,255.00
553.00,256.00
555.50,257.00
558.00,258.00
558.00,258.00
560.50,259.00
563.00,260.00
565.50,261.00
568.00,262.00
568.00,262.00
568.00,262.00
570.50,263.00
573.00,264.00
573.00,264.00
570.50,263.00
568.00,262.00
570.50,263.00
568.00,262.00
573.00,264.00
570.50,263.00
565.50,261.00
565.50,261.00
565.50,261.00
560.50,259.00
555.50,257.00
555.50,257.00
553.00,256.00
553.00,256.00
550.50,255.00
550.50,255.00
543.00,252.00
540.50,251.00
543.00,252.00
545.50,253.00
545.50,253.00
545.50,253.00
548.00,254.00
548.00,254.00
548.00,254.00
550.50,255.00
553.00,256.00
553.00,256.00
555.50,257.00
558.00,258.00
560.50,259.00
563.00,260.00
565.50,261.00
568.00,262.00
570.50,263.00
573.00,264.00
575.50,265.00
578.00,266.00
580.50,267.00
583.00,268.00
585.50,269.00
585.50,269.00
588.00,270.00
590.50,271.00
593.00,272.00
590.50,271.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
593.00,272.00
593.00,272.00
593.00,272.00
593.00,272.00
590.50,271.00
590.50,271.00
590.50,271.00
588.00,270.00
588.00,270.00
585.50,269.00
585.50,269.00
583.00,268.00
583.00,268.00
585.50,269.00
583.00,268.00
585.50,269.00
580.50,267.00
585.50,269.00
585.50,269.00
588.00,270.00
588.00,270.00
590.50,271.00
590.50,271.00
590.50,271.00
593.00,272.00
595.50,273.00
595.50,273.00
598.00,274.00
598.00,274.00
603.00,276.00
603.00,276.00
603.00,276.00
600.50,275.00
603.00,276.00
598.00,274.00
600.50,275.00
600.50,275.00
603.00,276.00
605.50,277.00
603.00,276.00
603.00,276.00
603.00,276.00
603.00,276.00
600.50,275.00
600.50,275.00
598.00,274.00
598.00,274.00
598.00,274.00
598.00,274.00
595.50,273.00
595.50,273.00
593.00,272.00
590.50,271.00
588.00,270.00
588.00,270.00
583.00,268.00
583.00,268.00
578.00,266.00
575.50,265.00
575.50,265.00
570.50,263.00
570.50,263.00
565.50,261.00
563.00,260.00
563.00,260.00
560.50,259.00
558.00,258.00
558.00,258.00
555.50,257.00
555.50,257.00
555.50,257.00
555.50,257.00
555.50,257.00
558.00,258.00
558.00,258.00
558.00,258.00
558.00,258.00
560.50,259.00
560.50,259.00
560.50,259.00
560.50,259.00
560.50,259.00
560.50,259.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
563.00,260.00
560.50,259.00
560.50,259.00
560.50,259.00
560.50,259.00
560.50,259.00
558.00,258.00
560.50,259.00
558.00,258.00
558.00,258.00
560.50,259.00
558.00,258.00
560.50,259.00
560.50,259.00
560.50,259.00
560.50,259.00
563.00,260.00
563.00,260.00
565.50,261.00
565.50,261.00
568.00,262.00
568.00,262.00
570.50,263.00
570.50,263.00
573.00,264.00
575.50,265.00
578.00,266.00
578.00,266.00
580.50,267.00
583.00,268.00
583.00,268.00
583.00,268.00
585.50,269.00
585.50,269.00
585.50,269.00
588.00,270.00
588.00,270.00
585.50,269.00
585.50,269.00
585.50,269.00
585.50,269.00
590.50,271.00
593.00,272.00
593.00,272.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
595.50,273.00
598.00,274.00
595.50,273.00
595.50,273.00
593.00,272.00
593.00,272.00
590.50,271.00
590.50,271.00
588.00,270.00
585.50,269.00
583.00,268.00
580.50,267.00
575.50,265.00
573.00,264.00
568.00,262.00
568.00,262.00
565.50,261.00
563.00,260.00
560.50,259.00
558.00,258.00
558.00,258.00
555.50,257.00
553.00,256.00
553.00,256.00
550.50,255.00
550.50,255.00
548.00,254.00
545.50,253.00
545.50,253.00
545.50,253.00
545.50,253.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
545.50,253.00
545.50,253.00
545.50,253.00
545.50,253.00
548.00,254.00
548.00,254.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
553.00,256.00
553.00,256.00
553.00,256.00
553.00,256.00
553.00,256.00
553.00,256.00
555.50,257.00
555.50,257.00
553.00,256.00
553.00,256.00
553.00,256.00
555.50,257.00
553.00,256.00
555.50,257.00
560.50,259.00
560.50,259.00
563.00,260.00
560.50,259.00
565.50,261.00
568.00,262.00
570.50,263.00
570.50,263.00
573.00,264.00
575.50,265.00
578.00,266.00
580.50,267.00
583.00,268.00
580.50,267.00
580.50,267.00
580.50,267.00
583.00,268.00
585.50,269.00
580.50,267.00
585.50,269.00
588.00,270.00
588.00,270.00
590.50,271.00
588.00,270.00
588.00,270.00
590.50,271.00
595.50,273.00
598.00,274.00
598.00,274.00
600.50,275.00
603.00,276.00
603.00,276.00
605.50,277.00
605.50,277.00
608.00,278.00
608.00,278.00
610.50,279.00
610.50,279.00
610.50,279.00
610.50,279.00
613.00,280.00
610.50,279.00
610.50,279.00
610.50,279.00
610.50,279.00
613.00,280.00
613.00,280.00
613.00,280.00
613.00,280.00
615.50,281.00
615.50,281.00
615.50,281.00
615.50,281.00
618.00,282.00
618.00,282.00
620.50,283.00
620.50,283.00
620.50,283.00
620.50,283.00
623.00,284.00
623.00,284.00
623.00,284.00
625.50,285.00
625.50,285.00
625.50,285.00
628.00,286.00
628.00,286.00
630.50,287.00
633.00,288.00
633.00,288.00
635.50,289.00
635.50,289.00
638.00,290.00
638.00,290.00
640.50,291.00
643.00,292.00
643.00,292.00
645.50,293.00
648.00,294.00
648.00,294.00
650.50,295.00
653.00,296.00
655.50,297.00
655.50,297.00
658.00,298.00
658.00,298.00
660.50,299.00
660.50,299.00
663.00,300.00
663.00,300.00
663.00,300.00
668.00,302.00
668.00,302.00
670.50,303.00
673.00,304.00
673.00,304.00
675.50,305.00
675.50,305.00
678.00,306.00
680.50,307.00
683.00,308.00
685.50,309.00
688.00,310.00
688.00,310.00
688.00,310.00
688.00,310.00
690.50,311.00
688.00,310.00
693.00,312.00
693.00,312.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
695.50,313.00
698.00,314.00
698.00,314.00
700.50,315.00
700.50,315.00
698.00,314.00
700.50,315.00
700.50,315.00
700.50,315.00
700.50,315.00
705.50,317.00
703.00,316.00
703.00,316.00
703.00,316.00
708.00,318.00
705.50,317.00
708.00,318.00
708.00,318.00
708.00,318.00
708.00,318.00
705.50,317.00
705.50,317.00
705.50,317.00
705.50,317.00
705.50,317.00
705.50,317.00
705.50,317.00
703.00,316.00
703.00,316.00
705.50,317.00
703.00,316.00
703.00,316.00
705.50,317.00
703.00,316.00
703.00,316.00
703.00,316.00
703.00,316.00
700.50,315.00
700.50,315.00
700.50,315.00
698.00,314.00
698.00,314.00
698.00,314.00
695.50,313.00
695.50,313.00
695.50,313.00
693.00,312.00
693.00,312.00
693.00,312.00
693.00,312.00
693.00,312.00
693.00,312.00
693.00,312.00
695.50,313.00
693.00,312.00
693.00,312.00
693.00,312.00
693.00,312.00
693.00,312.00
690.50,311.00
690.50,311.00
690.50,311.00
688.00,310.00
685.50,309.00
685.50,309.00
683.00,308.00
683.00,308.00
680.50,307.00
678.00,306.00
678.00,306.00
675.50,305.00
675.50,305.00
673.00,304.00
670.50,303.00
670.50,303.00
670.50,303.00
670.50,303.00
668.00,302.00
668.00,302.00
668.00,302.00
665.50,301.00
665.50,301.00
663.00,300.00
663.00,300.00
660.50,299.00
658.00,298.00
655.50,297.00
653.00,296.00
650.50,295.00
645.50,293.00
645.50,293.00
640.50,291.00
638.00,290.00
635.50,289.00
633.00,288.00
633.00,288.00
630.50,287.00
630.50,287.00
630.50,287.00
630.50,287.00
630.50,287.00
630.50,287.00
630.50,287.00
633.00,288.00
630.50,287.00
630.50,287.00
630.50,287.00
630.50,287.00
630.50,287.00
628.00,286.00
628.00,286.00
625.50,285.00
625.50,285.00
623.00,284.00
620.50,283.00
618.00,282.00
615.50,281.00
610.50,279.00
605.50,277.00
600.50,275.00
598.00,274.00
593.00,272.00
588.00,270.00
585.50,269.00
578.00,266.00
573.00,264.00
568.00,262.00
563.00,260.00
560.50,259.00
555.50,257.00
550.50,255.00
545.50,253.00
540.50,251.00
538.00,250.00
533.00,248.00
528.00,246.00
523.00,244.00
518.00,242.00
510.50,239.00
508.00,238.00
503.00,236.00
498.00,234.00
490.50,231.00
488.00,230.00
483.00,228.00
478.00,226.00
475.50,225.00
470.50,223.00
465.50,221.00
463.00,220.00
458.10,218.00
453.20,216.00
450.75,215.00
445.85,213.00
443.40,212.00
438.50,210.00
433.60,208.00
428.70,206.00
421.35,203.00
416.45,201.00
409.00,198.00
401.50,195.00
396.50,193.00
389.00,190.00
381.50,187.00
374.00,184.00
369.00,182.00
364.00,180.00
359.00,178.00
354.00,176.00
349.00,174.00
344.00,172.00
339.00,170.00
336.50,169.00
331.50,167.00
331.50,167.00
329.00,166.00
326.50,165.00
326.50,165.00
324.00,164.00
326.50,165.00
321.50,163.00
321.50,163.00
319.00,162.00
319.00,162.00
311.60,159.00
311.60,159.00
304.40,156.00
292.40,151.00
285.20,148.00
273.20,143.00
258.65,137.00
256.20,136.00
246.40,132.00
241.50,130.00
241.50,130.00
236.60,128.00
236.60,128.00
236.60,128.00
236.60,128.00
239.05,129.00
239.05,129.00
241.50,130.00
243.95,131.00
246.40,132.00
251.30,134.00
253.75,135.00
258.65,137.00
263.55,139.00
266.00,140.00
270.80,142.00
273.20,143.00
278.00,145.00
280.40,146.00
285.20,148.00
287.60,149.00
292.40,151.00
294.80,152.00
297.20,153.00
297.20,153.00
294.80,152.00
299.60,154.00
292.40,151.00
285.20,148.00
278.00,145.00
280.40,146.00
268.40,141.00
263.55,139.00
256.20,136.00
256.20,136.00
241.50,130.00
236.60,128.00
231.70,126.00
221.90,122.00
212.20,118.00
205.00,115.00
200.20,113.00
190.60,109.00
188.20,108.00
181.00,105.00
183.40,106.00
176.20,103.00
178.60,104.00
176.20,103.00
176.20,103.00
178.60,104.00
178.60,104.00
181.00,105.00
183.40,106.00
185.80,107.00
188.20,108.00
195.40,111.00
197.80,112.00
200.20,113.00
205.00,115.00
212.20,118.00
217.00,120.00
221.90,122.00
226.80,124.00
229.25,125.00
236.60,128.00
241.50,130.00
246.40,132.00
243.95,131.00
251.30,134.00
239.05,129.00
236.60,128.00
224.35,123.00
214.60,119.00
212.20,118.00
207.40,116.00
200.20,113.00
200.20,113.00
195.40,111.00
202.60,114.00
202.60,114.00
202.60,114.00
202.60,114.00
205.00,115.00
205.00,115.00
205.00,115.00
205.00,115.00
205.00,115.00
205.00,115.00
202.60,114.00
197.80,112.00
195.40,111.00
193.00,110.00
188.20,108.00
183.40,106.00
181.00,105.00
178.60,104.00
178.60,104.00
176.20,103.00
178.60,104.00
178.60,104.00
181.00,105.00
183.40,106.00
185.80,107.00
188.20,108.00
193.00,110.00
195.40,111.00
200.20,113.00
205.00,115.00
209.80,117.00
217.00,120.00
224.35,123.00
229.25,125.00
236.60,128.00
241.50,130.00
248.85,133.00
253.75,135.00
263.55,139.00
266.00,140.00
273.20,143.00
275.60,144.00
278.00,145.00
280.40,146.00
275.60,144.00
280.40,146.00
273.20,143.00
266.00,140.00
263.55,139.00
248.85,133.00
246.40,132.00
243.95,131.00
234.15,127.00
231.70,126.00
224.35,123.00
212.20,118.00
205.00,115.00
197.80,112.00
193.00,110.00
190.60,109.00
188.20,108.00
185.80,107.00
183.40,106.00
183.40,106.00
183.40,106.00
183.40,106.00
183.40,106.00
183.40,106.00
183.40,106.00
185.80,107.00
188.20,108.00
193.00,110.00
195.40,111.00
200.20,113.00
202.60,114.00
209.80,117.00
214.60,119.00
219.45,121.00
224.35,123.00
231.70,126.00
236.60,128.00
241.50,130.00
248.85,133.00
256.20,136.00
261.10,138.00
266.00,140.00
270.80,142.00
268.40,141.00
273.20,143.00
270.80,142.00
266.00,140.00
258.65,137.00
253.75,135.00
256.20,136.00
243.95,131.00
236.60,128.00
236.60,128.00
226.80,124.00
224.35,123.00
221.90,122.00
219.45,121.00
221.90,122.00
221.90,122.00
219.45,121.00
221.90,122.00
224.35,123.00
224.35,123.00
224.35,123.00
221.90,122.00
224.35,123.00
219.45,121.00
217.00,120.00
212.20,118.00
212.20,118.00
209.80,117.00
205.00,115.00
205.00,115.00
207.40,116.00
205.00,115.00
205.00,115.00
207.40,116.00
209.80,117.00
212.20,118.00
217.00,120.00
219.45,121.00
226.80,124.00
231.70,126.00
236.60,128.00
243.95,131.00
251.30,134.00
256.20,136.00
266.00,140.00
273.20,143.00
282.80,147.00
285.20,148.00
297.20,153.00
304.40,156.00
311.60,159.00
319.00,162.00
324.00,164.00
326.50,165.00
326.50,165.00
326.50,165.00
321.50,163.00
319.00,162.00
306.80,157.00
299.60,154.00
285.20,148.00
282.80,147.00
273.20,143.00
263.55,139.00
258.65,137.00
253.75,135.00
248.85,133.00
241.50,130.00
239.05,129.00
234.15,127.00
234.15,127.00
236.60,128.00
234.15,127.00
234.15,127.00
234.15,127.00
234.15,127.00
236.60,128.00
236.60,128.00
239.05,129.00
241.50,130.00
243.95,131.00
248.85,133.00
251.30,134.00
256.20,136.00
261.10,138.00
263.55,139.00
268.40,141.00
275.60,144.00
282.80,147.00
287.60,149.00
292.40,151.00
299.60,154.00
304.40,156.00
311.60,159.00
314.00,160.00
326.50,165.00
331.50,167.00
336.50,169.00
341.50,171.00
344.00,172.00
349.00,174.00
346.50,173.00
349.00,174.00
341.50,171.00
339.00,170.00
331.50,167.00
324.00,164.00
314.00,160.00
314.00,160.00
304.40,156.00
299.60,154.00
297.20,153.00
299.60,154.00
297.20,153.00
299.60,154.00
299.60,154.00
302.00,155.00
304.40,156.00
304.40,156.00
309.20,158.00
311.60,159.00
311.60,159.00
311.60,159.00
311.60,159.00
311.60,159.00
316.50,161.00
316.50,161.00
319.00,162.00
319.00,162.00
319.00,162.00
321.50,163.00
324.00,164.00
326.50,165.00
329.00,166.00
334.00,168.00
339.00,170.00
344.00,172.00
349.00,174.00
356.50,177.00
361.50,179.00
369.00,182.00
376.50,185.00
384.00,188.00
391.50,191.00
401.50,195.00
409.00,198.00
416.45,201.00
423.80,204.00
428.70,206.00
433.60,208.00
438.50,210.00
440.95,211.00
440.95,211.00
433.60,208.00
431.15,207.00
423.80,204.00
416.45,201.00
409.00,198.00
401.50,195.00
394.00,192.00
389.00,190.00
386.50,189.00
381.50,187.00
381.50,187.00
379.00,186.00
376.50,185.00
376.50,185.00
376.50,185.00
379.00,186.00
379.00,186.00
379.00,186.00
381.50,187.00
379.00,186.00
384.00,188.00
386.50,189.00
389.00,190.00
391.50,191.00
394.00,192.00
391.50,191.00
399.00,194.00
401.50,195.00
406.50,197.00
411.50,199.00
418.90,202.00
423.80,204.00
428.70,206.00
436.05,209.00
443.40,212.00
448.30,214.00
455.65,217.00
465.50,221.00
473.00,224.00
480.50,227.00
488.00,230.00
495.50,233.00
500.50,235.00
508.00,238.00
513.00,240.00
513.00,240.00
510.50,239.00
510.50,239.00
510.50,239.00
505.50,237.00
498.00,234.00
493.00,232.00
485.50,229.00
483.00,228.00
480.50,227.00
475.50,225.00
473.00,224.00
473.00,224.00
473.00,224.00
470.50,223.00
470.50,223.00
473.00,224.00
473.00,224.00
473.00,224.00
475.50,225.00
478.00,226.00
480.50,227.00
485.50,229.00
488.00,230.00
488.00,230.00
490.50,231.00
493.00,232.00
495.50,233.00
498.00,234.00
500.50,235.00
500.50,235.00
503.00,236.00
503.00,236.00
505.50,237.00
505.50,237.00
505.50,237.00
505.50,237.00
503.00,236.00
500.50,235.00
498.00,234.00
495.50,233.00
493.00,232.00
493.00,232.00
490.50,231.00
490.50,231.00
490.50,231.00
490.50,231.00
490.50,231.00
488.00,230.00
488.00,230.00
483.00,228.00
480.50,227.00
473.00,224.00
463.00,220.00
453.20,216.00
443.40,212.00
421.35,203.00
411.50,199.00
391.50,191.00
386.50,189.00
366.50,181.00
356.50,177.00
344.00,172.00
331.50,167.00
316.50,161.00
302.00,155.00
294.80,152.00
282.80,147.00
275.60,144.00
270.80,142.00
268.40,141.00
263.55,139.00
261.10,138.00
261.10,138.00
256.20,136.00
251.30,134.00
243.95,131.00
236.60,128.00
226.80,124.00
219.45,121.00
212.20,118.00
202.60,114.00
207.40,116.00
212.20,118.00
217.00,120.00
219.45,121.00
229.25,125.00
234.15,127.00
241.50,130.00
248.85,133.00
253.75,135.00
261.10,138.00
266.00,140.00
278.00,145.00
285.20,148.00
294.80,152.00
299.60,154.00
304.40,156.00
309.20,158.00
